"Gene","FC_malesOverall","FC_femalesOverall","FCB_1","FCB_3","FCB_7","FCB_21"
"PPP2CB",0.968370097149435,1.06156280125895,0.936674576651289,0.897231167589084,0.932403821483895,0.922098257155501
"KRT36",0.995161444623741,0.899579084638544,0.938615398829942,0.934707252089733,0.932349207520573,1.0070674041502
"PARP4",1.01257754356015,1.02340301715827,0.971655882148912,0.936688570685144,0.932307716629308,0.970086041327822
"TRIM41",0.995039307734565,0.981591491378889,0.914888117137318,0.936680072969458,0.932268224332244,0.958698468443148
"LCN15",1.05995026904371,0.997683237635037,0.916147955682768,0.887152547946157,0.932261088069138,0.930563281911323
"HERC5",1.1174171727663,0.919714736207906,0.948104802375834,0.93970451635523,0.932227798619632,1.19646944209366
"GPBP1",1.01753605772078,1.0592725397044,0.950621003680954,0.926030373298776,0.932197644610078,0.950907463504737
"MYL6",0.948632877276432,1.01283710666469,0.930721925867882,0.915064280738593,0.932180954541323,0.90537113296161
"ANKDD1A",1.04388876103634,0.978265981428444,0.871760196296916,0.88259348502914,0.932176413686627,0.934796775436593
"CYP27A1",0.926220653733625,0.986915453478853,0.949536448294919,0.960704962421886,0.932175227080658,0.925220184684685
"RBPMS2",0.98082256776539,1.05317200281684,0.948776651247815,1.01141594662422,0.932164951625781,0.884319956022407
"YWHAQ",0.980565307414441,1.01034285042408,0.935184131164468,0.934432410548406,0.932155058536018,0.924602035113421
"TADA3",0.983762545658737,1.00292586105206,0.958419463251088,0.963313385460243,0.93213433298549,0.982683861958818
"RNF175",1.05360051947057,1.06384105233901,0.908888340774366,0.93697315642319,0.932134034963278,0.922119394933477
"GGA2",0.978977025590008,1.00412810156797,0.944785850619841,0.940017385634363,0.932132683759559,0.905378777830569
"NAP1L1",0.993401813463101,1.04294217326146,0.926493254279818,0.946204196211194,0.932132449273214,0.915423782356243
"ATG7",1.00746481874866,1.01413279399761,0.959229586054355,0.881778378783076,0.932122935662603,1.00313833615643
"MRPL3",0.971454101881225,1.10552277759965,0.945369516779367,0.923720855348699,0.932094007704306,0.928093972964894
"ACTR1B",1.00032410172934,1.08605356445606,0.939767886371896,0.932841798351534,0.932091546041275,0.942507774997722
"DDX54",0.928562859515453,0.963376960208894,0.970040110322165,0.901330954943049,0.932082903458913,0.864082323413284
"ATP6V1E2",0.964380929295954,0.955629488199626,0.94835501920929,0.945384480741611,0.932004105217161,0.866887377838742
"NDUFS3",0.973176057149834,1.02866242686438,0.949697559347949,0.94395342196207,0.932000983555,0.925577337287165
"MIIP",1.00367355220444,1.05273538173023,0.943073688534247,0.932431032141935,0.931992374092472,0.962735764911066
"NDUFB5",0.998254980819865,1.0394318066886,0.950096351918873,0.933032080397974,0.931941377774615,0.93714641995673
"PUM1",0.980997706673941,1.04989207133765,0.958014275543905,0.952352380111953,0.931941232511609,0.930906473924408
"PARP12",1.00318627800512,1.00916380898237,0.979209782436109,0.944352382075637,0.931939401032448,1.07553233642019
"CCNB1",0.951338611292808,0.945583121422602,0.917432526007843,0.816368901943779,0.931932691981702,0.824961854239254
"CCNG1",0.981608851240843,1.09709875608871,0.93402195540568,0.949292759985205,0.931925146603006,0.908262663998478
"NECAB3",1.00133893831797,1.00469880001605,0.9050913956988,0.911974945345377,0.931909963636099,0.95501029410952
"MMP25",1.01118688389535,0.939602901575767,0.839612822409426,0.929041000073459,0.931895739940535,1.03775219196895
"UBE2O",0.999597775266438,1.06461173699414,0.852942703446702,0.946995619514247,0.931871790970223,0.937931734977704
"CCNH",1.01197580431001,1.03714122785114,0.914527423922367,0.920829401013895,0.931856917559446,0.938527886616675
"ZBTB16",1.08042954410468,1.03520574321915,0.875223635615216,0.879570565878565,0.931795158317952,0.802980380069769
"SCNM1",0.968808829050052,0.981601685985248,0.93186563732437,0.93877598408785,0.931786105222682,0.95523587598194
"KLF10",0.98462907432176,1.02451657520322,0.939401237504387,0.94165900224886,0.931774293402815,0.917049950654532
"IDH3G",0.998396695857562,1.02288947171313,0.935578104456788,0.93815671644411,0.931747013186126,0.949987633265473
"SLC22A2",1.02148845512856,0.9777837950727,0.952700234439386,0.887373157679617,0.931746617830573,0.880429862499899
"DNASE1L1",0.979687383053741,0.985290317777125,0.931015377478384,0.944722430572319,0.931743315982681,0.968641365523231
"ZNF746",1.00350693128145,0.999557984574901,0.958384425486945,0.966764995077166,0.931712546091351,0.948295563132984
"PRKCSH",0.997662903239684,0.993620011292973,0.89894731484152,0.95317063361398,0.931709609704281,0.899463208479018
"GDI1",0.978849320197531,1.00030136948794,0.933847419442537,0.925371961943251,0.931705980321922,0.940503619973037
"TRAK1",0.991513700784456,1.00313664970066,0.916564463758441,0.946616706591844,0.931704961138713,0.912593612590137
"GRK1",1.02758873514911,1.06421496883931,0.78168889756981,0.811964277719735,0.931693262857879,0.729095826906895
"CTDSP1",0.985085902289806,0.990220786976395,0.940751442056147,0.943228016361039,0.931690510051582,0.936317554921049
"NSUN4",0.985971847230981,1.02241664366796,0.905259953297087,0.90927951121557,0.931686795562195,0.920299815700368
"ACTR1A",0.984932217386769,1.00953036659296,0.956850861658661,0.945619644578105,0.931638889531205,0.94995813302969
"ACTR10",0.998527358089789,1.0628980664017,0.954333957685637,0.940118197703639,0.931633190325889,0.946204764273549
"SIPA1L2",1.03664769709255,0.955409895176037,0.871974255152254,0.881027688701535,0.931626841334663,1.03721776009789
"SLC46A3",1.02024055452635,1.00967574810754,0.96954045551775,0.954883078599753,0.931618050596369,0.933887498114381
"DAZAP2",1.00502899957188,0.997277437551662,0.936188459609311,0.931765156817664,0.931609898002273,0.934173948991511
"IL15",0.998916060536129,1.02871243034986,0.970084513333131,0.922397418739782,0.931609203766751,1.05157566667207
"LSM10",0.977476163300253,0.965276256622208,0.965352563176555,0.925696747391206,0.931603509716098,0.951919657436465
"RPS28",0.961321707846787,1.03340274170569,0.918200982865209,0.942756313738466,0.93160069649933,0.889812620552076
"HLA-DMB",0.990528372404009,1.01616932455561,0.956299514045547,0.927909214558866,0.931582089729021,0.940805413824549
"LAMP1",0.982199955727451,0.987108656127167,0.943019691405466,0.943441663520464,0.93156891783988,0.920069940674331
"CDCA7L",1.00566829138073,1.03152702454791,0.943849509884617,0.918356565741756,0.931567736429594,0.843906400156935
"RANGRF",0.970903121901074,0.952117143844129,0.947680238761014,0.942487414262829,0.93154053966061,0.880128574962525
"UGT8",1.0017477128303,0.935411448066961,0.873101296276163,0.961498273118034,0.931537895932905,0.947133153334734
"BEX1",0.973292098125674,0.883923101987618,0.92976144503514,0.936302296292552,0.931529661085367,0.80274622722909
"H2AFZ",0.970023728834237,1.01536643851452,0.938071660495438,0.936666246258346,0.931503794145227,0.937665856963208
"THEM4",0.999460878484724,1.0470242803344,0.912619271082456,0.936886713292614,0.931500004035139,0.879464078677292
"ITGAM",0.995630259800881,0.982633397371938,0.920642560679668,0.92170353484758,0.931463061500554,0.93843800285039
"NXT1",1.00714603519622,0.985792483840922,0.881665914477788,0.931925761648968,0.931456675896098,0.91037292193294
"PCGF1",0.985431509991472,0.959278777436898,1.01954334208186,1.01364204694228,0.931454137882469,1.01815156197334
"INPP5K",0.984214890062629,1.02009100492578,0.933938482368144,0.951245398058615,0.931432751795444,0.945488954014243
"CAT",1.00855138039509,0.987763316926819,0.942670165874846,0.946212432014191,0.931405014326583,0.920709270751586
"FUCA2",0.982377974756461,1.06874271749554,0.921863340001999,0.928364156582635,0.931404776644076,0.956380757186463
"GLTP",0.971771696866376,0.997013100699234,0.927888880764524,0.949709861530069,0.931390591117602,0.909629064345175
"EIF4E3",0.981113678448911,0.986672248744033,0.965364474504617,0.946337073221175,0.931360836485717,0.974828638308379
"TTC3",1.01474341738012,1.05020738521324,0.87843587667379,0.920732015710956,0.931352826887825,0.85710292058034
"MNDA",1.01954565471109,0.997988640410895,0.950492243320292,0.897547902347929,0.931347994928159,1.00944376838484
"RSRC1",0.971059117741818,1.03347772964567,0.945829440271794,0.933781604759358,0.931315759142343,0.940676665823979
"HLA-F",0.99305287839637,0.996575936855252,0.923901448010188,0.923472107119118,0.931298083587519,0.957661653280527
"AMPD2",0.994209519257397,0.962612888802393,0.902942948546706,0.928025646255839,0.931291549497469,0.946808400088058
"EIF4EBP1",0.98019598792563,0.999993465471745,0.931637691312313,0.925851204862765,0.931277244486891,0.918483793656452
"OGT",0.986775056427015,1.00811150060548,0.927683656632547,0.948700135409403,0.931269802764659,0.907542273736829
"UTP20",1.00325883222135,1.03214929917755,0.931141807045344,0.909168004127738,0.931269028513332,0.929745061993368
"SF3A1",1.00462848880936,1.01119595554002,0.929816681746757,0.945211082642632,0.931253709568468,0.930185801507399
"DNMBP",1.00235465292845,1.02359034115329,0.9487281744828,0.933525810435416,0.93121496906631,0.902944194024982
"RRP9",0.963237024416525,0.999541107231004,0.909377086813792,0.950815801076265,0.93110613478731,0.838618858721668
"ARSF",0.985588804920235,0.952904155716673,0.896638773113507,0.909874642517843,0.931098821308971,0.937659213983348
"AIP",0.959582226834934,1.0134615672654,0.957634969167644,0.949009672493924,0.931073439810081,0.946464405216745
"IDI2",0.958557596247639,0.977538213377021,0.890824362022594,0.916255250773274,0.931073008070414,0.918289954863679
"ADHFE1",0.968595786932706,1.04305852680676,0.933221093777314,0.946258123558182,0.931035943967222,0.91342509857624
"NDFIP1",0.98829675582016,0.999030018572558,0.929008695925699,0.933684906383075,0.93102547101679,0.922293617650533
"CNN3",0.972868952260921,0.99655244145056,1.10229562846726,0.93976472397352,0.930996061183004,0.964519105111241
"SELPLG",0.99494853415465,0.999694843040315,0.970104273141613,0.949665108370989,0.930974102602035,0.959566004308833
"NQO2",0.955463856554619,0.931899837014657,0.941502505647193,0.914609213880446,0.930956853534144,0.960035878189222
"SNX17",0.972401999131989,1.01047254361225,0.945033274936212,0.931754202167715,0.930937596693791,0.929830767573478
"POLR1C",0.972971214156629,1.01326398571272,0.940290330882414,0.986550999368253,0.930923605755636,0.922438804238248
"RABGGTA",1.00957365818417,0.919628871480051,0.984471589943243,1.01264557725691,0.93091777305678,1.04634782343724
"DNAJB5",0.958375386592295,1.0165161668598,0.874110326890658,0.852356785040761,0.930914483884966,0.853500888093382
"FBXL8",0.996243761460115,0.976599313522576,0.939797761493332,0.958120546303174,0.930874869447101,0.970046811689663
"TMED4",0.966889574564069,1.00305391265689,0.922429950650572,0.932931426625734,0.930844549393957,0.905357388711876
"MYCBP2",1.00522681425595,1.02529752702619,0.930208434032798,0.940317337997686,0.930830692242284,0.914413622457431
"RABEP2",1.04407331954517,0.962738496292488,0.93890890256394,0.920328796818568,0.930809883025411,0.880555898032063
"STX18",0.971171206000531,1.04281408678433,0.944176344093728,0.944362237942133,0.930788841501205,0.916257967304154
"RPS9",0.952687674765357,0.996593382703003,0.919207538131128,0.920392748685621,0.930761524696542,0.929274798829854
"LSM3",0.887949899527039,1.04393631348579,0.928302611620627,0.927305144728707,0.930753587320797,0.925743568437182
"PYCARD",0.989442406794771,1.00397614216621,0.947747739666647,0.924993809972157,0.93074613912503,0.984335573578113
"BTN3A3",0.991345671468216,1.08483026133653,0.980889205204345,0.951628891631852,0.930734647481789,1.00325914524539
"CCDC47",0.997258039520494,1.01732396470956,0.913908576004223,0.900444175200889,0.930691007050897,0.927058807052305
"GRAP2",0.977821873198836,1.07101585719625,0.948848867174405,0.963042936530745,0.930682786471582,0.933909863790413
"IFNA10",0.855186496240059,1.22198539809568,0.808876711168986,0.864430588138915,0.930661788389094,0.933149830933015
"HSPA9",1.01131174238731,0.995195694972113,0.920149566385238,0.928935825447059,0.930653962611393,0.901996548467055
"GMFG",0.976718094691436,0.995867709440754,0.940397290878116,0.945082445611573,0.930639524788565,0.949387921278662
"UTRN",1.00178201181706,1.01522308475076,0.950476906195721,0.955019410089102,0.930631456594887,0.999974727321312
"NODAL",0.985032557934025,1.02786278194015,0.927836761184549,0.88900913716283,0.930573382963466,0.91478169850958
"CHMP2B",1.02711601245149,1.06016238948096,0.918876646415732,0.93085619156911,0.930562686658053,0.950682092198828
"HTR3C",1.00111982202649,0.97892615476288,0.904652218874302,0.852196743847408,0.930524144229884,0.838243790825515
"ZFAND2A",0.968210705470495,1.00424687317712,0.909385886726714,0.934237685404597,0.930516427516716,0.901983454395092
"VPS39",1.00261062054939,0.998180298828516,0.947097289653666,0.952870769234127,0.930451206850844,0.942716988516822
"RNF13",1.01091485277445,1.03727681215118,0.949516008610613,0.937549811718663,0.930436716073375,0.968534278511177
"SFN",1.00434111114769,0.970263156973304,0.871249924263638,0.939766459314038,0.930411844443647,0.968966421143146
"DDX47",0.992970125093723,1.00756606038224,0.918878649187663,0.944333614611574,0.930401097361544,0.914935120632822
"PRPSAP2",0.956861407849956,1.00743864610563,0.953006065788421,0.92638529116793,0.930385439393769,0.924529922771043
"VWA5A",1.01173197530119,1.07620073657715,0.989037630364008,0.9782115614855,0.93037022113067,0.997994245411095
"KRT17",0.999929985299881,0.972248708078235,0.942636046211223,0.862010455060059,0.930333640633031,0.892850167926811
"RBM19",0.967962318162462,1.03474839622271,0.924813284403125,0.933432353658083,0.930328865175927,0.931000842833994
"COPS2",1.01781395714971,1.06352365785069,0.912654640903285,0.949135720031703,0.930323455742949,0.914204806992909
"ZMYM4",0.991515323805982,1.03526514598836,0.946024149338768,0.934598365291857,0.93032144864061,0.935222880488595
"TMX1",0.992945363071458,1.06314212962854,0.940028006643893,0.923917386603734,0.930320261085268,0.933600792314844
"CDC26",0.985454684336146,1.04800723629279,0.956313627663807,0.941748442869217,0.930313778924177,0.934723786754062
"MFSD11",0.991652899747848,1.0685536324713,0.903912262186037,0.917676669505689,0.930310588718862,0.906333570772327
"PPT1",0.998901133316361,0.960439028309487,0.941585102326058,0.933467959587007,0.93027112825816,0.947008618651694
"NDUFAF3",0.958174866238715,1.06260783880921,0.941976802714534,0.927244401157477,0.930249054953391,0.953993749455536
"RFC1",0.99089131719376,1.0524908534993,0.956636265160348,0.950457217285883,0.930217465882814,0.932581597884158
"MLLT6",0.984209816777386,1.00402113809288,0.930643455602786,0.950780300278509,0.930202407607862,0.947860131078912
"MANBA",1.0141868539577,1.02794369229301,0.95813764043786,0.944371480677726,0.930162126857972,0.940248851937752
"CHAF1B",1.01976316454905,1.01478197342587,0.816270580876391,0.880961968044798,0.930128876439533,0.850658994068791
"CCT7",0.959962695106067,0.999670013612326,0.951523797849334,0.932286506991754,0.930114440933407,0.938487599338455
"CYBB",1.00491021680226,1.01375646131943,0.958840278776956,0.92468082443032,0.93009005758956,0.966317745329637
"TRADD",0.977700900735425,1.01718792307072,0.948716680197465,0.942973691088628,0.930089417745779,0.930682380044415
"DOT1L",0.976181041404551,0.995261256175695,0.849926553799768,0.859316396944057,0.930080701704008,0.917089158386005
"LMBRD1",1.02974147632929,1.03226807061215,0.953715665330922,0.946280713193954,0.930076817391687,0.936398937235329
"CMTM7",0.985184683158251,1.00722492714609,0.952437892432249,0.942588027060158,0.930060048794113,0.925972572042308
"C8B",1.03575296244477,1.00221071476473,0.959147334469961,0.938008625729148,0.930032649677477,0.956865779668397
"CHRND",1.03288962940674,0.953255726673703,0.920987982815064,0.832193853961206,0.929976891709366,0.84291653682552
"NHLH1",0.97414156678461,1.00972527920437,0.872466935510282,0.856024632599493,0.92994045846624,0.913817212404217
"LZTR1",0.98157685475116,0.976234124550739,0.966825967647755,0.973694028354692,0.929923509581756,0.952362043052053
"OPTC",0.993657072660046,0.975545868558231,0.822790828929064,0.886018801724463,0.929904812155253,1.0346683444828
"RAB30",0.982335820758919,1.00455156202816,0.86219518469052,0.906974840877637,0.929887337706455,0.831995434231175
"COX6B1",0.961443364302541,1.02629517929213,0.936078368087841,0.932784126343867,0.929886839089672,0.941745990371301
"SLC27A1",0.995750642268104,1.00903808920352,0.9328699706571,0.922174239848299,0.929884492118393,0.884353558217208
"TMEM126A",0.923193708214548,1.09234250224389,0.939204123389141,0.9172630930916,0.929879739942944,0.9345051325307
"HIST1H2BK",1.00825370651613,0.986850195945617,0.947741039563542,0.954228348502134,0.929856998660835,0.957647117806419
"DOCK10",0.9873938878042,0.993210944224046,0.928236996012098,0.933721674958113,0.929841015010897,0.913473029687534
"CLCN7",0.991114217928527,1.00500348981307,0.977053386474508,0.960598941834774,0.929830433411539,0.961995109181978
"IPO7",0.990200669417038,1.03579722435462,0.942170517519868,0.917065728374873,0.929777714109552,0.913006338943294
"AIM2",1.01136233377526,1.04432930902455,0.949008560467356,0.847147472046355,0.92976708752456,1.05734407797986
"SPATA24",0.956863165647406,0.886715982668007,0.895130700979206,0.934313546461205,0.929760152526107,0.865741408875586
"C1D",1.00389774921585,1.09476792448633,0.911984786665769,0.903895458489019,0.929729723908956,0.923681833644846
"PPP1R16A",0.995744944435308,1.06871521211413,1.07139567169203,1.03143435652868,0.929637174693234,0.989219451281725
"LUC7L3",1.00485453098653,1.03509634595599,0.939314163694281,0.944601839404856,0.929624245372979,0.904439979241277
"SLC44A2",1.00710950703543,0.975374937376381,0.920262171898173,0.942992218048532,0.929623620899362,0.951090811488147
"SNRPD2",0.935307248599603,0.99005843100309,0.935567209951958,0.9410799291783,0.929594839002925,0.913552191250242
"NUTF2",0.997413774186055,1.04150980457914,0.942494384842875,0.939670373612225,0.929559677900594,0.923941487298161
"TRIB2",0.956900507194334,0.992177513084829,0.942147248129246,0.938527540100246,0.929556833782894,0.901368511199134
"HTR2A",1.0386893092174,1.04727331578409,0.803080227143202,0.816384163884498,0.929538514875392,0.836242551936138
"CYB5R3",0.996044723089951,1.02406476002415,0.933866729813026,0.953516029164235,0.929521001045401,0.925748784086215
"DDX50",0.989461955982803,1.06694137173639,0.92555372244341,0.954513284461884,0.929500049793232,0.924113519583431
"NCOA1",1.01715674818795,0.991284936638969,0.925973654410929,0.936731555905754,0.929493809703522,0.942104889415704
"SLC16A6",0.986279852147024,1.06316322340602,0.87243257890453,0.909861285999651,0.929476464769885,0.931612524104659
"FBRSL1",1.00975745699525,1.0069798233391,0.911305039425207,0.926071797654802,0.929429965597346,0.894993312616908
"EMD",0.952465155398846,1.00175800222712,0.902819539321288,0.936362807021734,0.929397401589813,0.902414009175087
"MCOLN1",0.987482479186539,1.0479731565861,0.904482334815651,0.866281062554349,0.929370930899048,0.944861530862495
"GTF2F1",0.985468377982832,0.974705620202193,0.942141522923145,0.931713409605867,0.929359170580735,0.934547732996876
"SMARCD3",1.04339525185323,0.96259662584051,0.935823693703784,0.929662162462326,0.929328595801999,0.936074532796948
"SULT1A1",0.980841484015785,1.02286399349592,0.94645650922272,0.934585195931209,0.929326861559371,0.940565863323047
"PTMA",0.972113180388317,1.15920156875598,0.932258390339204,0.93726379921063,0.929321431793377,0.928197155415732
"TFDP1",0.990441965017234,0.983399130368831,0.905146491928318,0.934006037425318,0.929321166812891,0.895564401963728
"TMPRSS5",1.03910431306472,0.98441241213685,0.91123512212868,0.93123221276237,0.929320830531916,0.873151309099717
"PSMA4",0.982948843359144,1.05513743272165,0.951881753462467,0.916769900702934,0.929315775393353,0.969386440023306
"GARS",0.997707409479,1.01285520353769,0.932398300566947,0.928141045741089,0.929307663450203,0.929342646155873
"EIF4G1",1.01156092145616,1.0650175811987,0.886307061041485,0.89454665119066,0.929303972254229,0.882919047206563
"STAU2",1.02353535580739,1.08548809172458,0.934712401252057,0.933139781250421,0.92929839523235,0.932718057896876
"TSPAN5",1.00836584668316,1.05417152040184,0.865402501799934,0.919636358467367,0.929294644096559,0.861236314131255
"GNA13",0.998360212279574,0.98736970216323,0.906764485319355,0.921818989353384,0.92927317658232,0.932975183069591
"SERINC3",1.0025103939156,1.02175762737504,0.943239677454581,0.938743363754063,0.929271967067791,0.935969213391937
"CGGBP1",0.99402002815926,1.05099567398249,0.944055163158624,0.934833553032927,0.929266419120452,0.922225010447204
"TBC1D22A",1.00002238891943,0.989099768546717,0.909272612246811,0.923132880763042,0.929263587190479,0.940037225453317
"COX5B",0.973298345957773,1.01962130641713,0.930018899205493,0.936903073739433,0.929257550803664,0.944654719471854
"MSN",0.997797881880359,0.990393291423786,0.938017723517386,0.930187422533507,0.929251651120657,0.936014346665058
"HMGB1",0.995666959141311,1.04743079967711,0.930255748454439,0.942127711853236,0.929246843408819,0.911035415428504
"TESK2",1.02050632696246,0.982273876349429,0.921727197320645,0.953787087740493,0.92924571224427,0.924964064610582
"LILRP2",1.01780956992271,0.976745187844278,0.90226592798279,0.88171543542847,0.929219594269798,0.819459425116646
"LDHD",1.03219958741233,0.990418843774029,0.947071114558758,0.933873660707611,0.929214912494229,1.00209271059253
"PEF1",0.997845262707731,0.99088083726874,0.973908721173204,0.948560015604762,0.929206943132871,0.9854326142065
"RPS27A",0.957808376241027,1.03337798717999,0.917963634368186,0.944716561813133,0.929206602814677,0.91670705440222
"PSMD1",1.0023995542502,1.02842628138106,0.967882225390732,0.932284598411749,0.929191831060913,0.940204205641055
"KATNB1",0.994707168300914,0.986911311268739,0.951169919915972,0.944531361179065,0.929191253437866,0.968617477361807
"GLYCTK",0.997266307050131,1.00892379436035,0.990512252660156,0.943287681344647,0.929170035904013,0.969359165491807
"TMED1",0.991337103645962,1.00738289134124,0.961053474547054,0.922493943324079,0.929165858247419,0.929692186989095
"TMEM109",0.97990512501732,0.995364946896898,0.948431979269008,0.9583005009307,0.929156857686891,0.945022309168165
"UBAP2L",1.00554783841116,1.02598406292965,0.93414051631367,0.927239424748369,0.929147840872196,0.92511460109997
"SBF1",0.961826285675778,0.977504740425438,0.9192867372596,0.93556175754814,0.929128231230941,0.886123513603249
"NDN",1.05726038337427,1.07141659847556,0.926295502352098,0.955979206214107,0.929127004737379,0.992316202096886
"NCDN",0.967890068727036,1.0127031597893,0.894276033089154,0.919324413435344,0.929117966402081,0.92309407727032
"DALRD3",0.978704888730668,0.957991741292832,0.966022901309308,0.965173067373636,0.929111110206055,0.954000795067506
"AGPAT1",0.991617904130132,1.01224675079647,0.947025746283203,0.973319275955264,0.929076401119615,0.959778361608448
"RNF181",0.971054514526777,1.03411724171485,0.939193027545397,0.919856736034986,0.929053480546014,0.945929083331531
"JAK2",1.02344898579372,1.04731001187613,0.985095738819387,0.926332425841922,0.929036469489344,1.04309318194541
"SLC25A11",0.98290715974667,1.0081438426841,0.953914284739803,0.898615069223057,0.929033873634748,0.959972575849906
"NDUFB8",0.96530054584006,1.08422574874514,0.93970902695438,0.95280337648388,0.929022893730138,0.923793271717091
"LRRC61",0.993460587573769,0.989624610602259,0.92460320375376,0.860288504982174,0.929019171346862,1.0622448323956
"KHNYN",0.992683532235619,0.990547561765717,0.923591622498532,0.934368041082455,0.929009181697891,0.946006366398696
"KIF5B",1.01116885172285,1.02909757727393,0.92725588624035,0.933182207907634,0.928993387556279,0.928153092992145
"HARS",0.99909092648512,0.974069369181045,0.955231664168913,0.924609183967407,0.928983596842327,0.925213764150658
"SH3BGRL",1.00843627772291,1.0552180553725,0.929525238777304,0.932496824805743,0.928969210574811,0.932759203418299
"LRPPRC",0.995269202203076,1.05508558884223,0.947148578717019,0.93643540272593,0.928953540032538,0.908076338530955
"QKI",1.00533452112943,1.02021512648796,0.912175084539179,0.915825642677975,0.928951348876349,0.929529750389481
"CRIP1",0.927775358263195,0.971857054074422,0.936965335103251,0.948499705267609,0.928919576910673,0.923365970724781
"UBASH3A",0.96831029632503,1.01116750374094,0.979348370257651,0.954123226589281,0.928897871282766,0.939677741532465
"LTB",0.96810326986027,0.967032393387642,0.935902465576708,0.949694029401822,0.928875626356458,0.932924715733535
"ITGA4",1.00219206545829,1.01885793193274,0.938056044815159,0.931003940773885,0.92887077594281,0.938825916143709
"MRPS16",1.00673082935547,1.03520251216078,0.954550543395637,0.929228943285614,0.928862360056128,0.895174220718367
"ZEB1",0.999090559929945,0.99497060690485,0.907431311159431,0.911964019318856,0.928849561016853,0.895775762269622
"DERL1",0.99490081264961,1.02054072867505,0.922408895250903,0.918705248693026,0.928803400653542,0.927748091697275
"CSTA",0.945038994357604,1.07034949935937,0.931232766250075,0.920776403288172,0.928784695618854,0.937549885804743
"NOL8",0.983621074683655,1.04963014344572,0.96644565675608,0.929835981577685,0.928762858271784,0.938714407253094
"KCNH4",1.01239808918508,0.997522190151077,0.871231488048323,0.787993115717585,0.928739409189241,0.8049561694334
"LARP1",1.00295599592579,1.04231290049406,0.958285981935777,0.946812025215434,0.928735712379277,0.964083642604948
"TTC1",0.993035157818242,1.02806234299973,0.971979899687577,0.93777188161629,0.928731520996715,0.968344418944138
"ARHGEF18",0.976338746514653,0.981016609276605,0.932147348164433,0.956929192856338,0.9287205521223,0.920005563961323
"PEX26",0.978433742401206,1.01346706012761,0.902637469054611,0.951009973138598,0.928709034924353,0.897906327453692
"PSMD9",0.976939185766629,1.02538160067914,0.927019885807254,0.94444124412998,0.928656235356357,0.942763332949366
"HK1",0.990055547668867,1.03821125222787,0.96969908164414,0.95426907103303,0.928647544607883,0.952558543881989
"NSA2",0.936854326940253,1.19031678566091,0.938879720401704,0.946752945252026,0.928647476489474,0.919784808158514
"BCKDK",0.994209551911707,0.987356854832393,0.913390804543475,0.859408309502569,0.92864619510312,0.902100221548866
"RBM17",1.02343668974858,1.08278446017547,0.910882036148486,0.923336791306168,0.928634868019279,0.903483611718404
"RNF182",0.931113798284048,0.981247687545685,0.858563557707173,1.00352683993982,0.928608914470508,0.748167429598574
"C18orf21",0.988023716842363,1.01124702433863,0.922523663701347,0.956207949245505,0.928604988510904,0.94848456004425
"WDFY3",1.01559524866566,0.964459248652558,0.901625788256037,0.856250412749686,0.928603936455385,1.00076478588203
"MRPL1",0.972825022826864,1.02373224084517,0.963827467865949,0.933786618890278,0.928562656450464,0.920110586312399
"SLC35A5",1.02690176159239,1.01121570504835,0.997387930290485,0.929308969236373,0.928551098184489,1.01064412018432
"CCNY",0.986295600846252,0.990270584264194,0.932121258558069,0.940096980270482,0.928549371634912,0.910011797891226
"COX7C",0.981618509306814,1.1571822568767,0.933786600400772,0.934832313473823,0.928534967071742,0.918632312533986
"ZBTB7B",0.962302224016373,0.992854855541198,0.905350487116759,0.966826505451314,0.928523700255436,0.947913945063016
"ZNF274",1.02088148141334,1.00645175773746,0.921850373660092,0.948950200194371,0.928519454868766,0.931425770370956
"USP8",1.00753493924641,1.02329696447445,0.918685109255971,0.923539457032703,0.928471019756732,0.920510335796018
"RAD17",1.00210972138287,1.07749687183303,0.934088316048799,0.923911213508475,0.928465443893268,0.895854113135321
"YPEL3",0.999426664460026,1.0162239931806,0.946205669992972,0.969127129961634,0.9284649099205,0.937398533685816
"NTN5",0.983544090692452,1.03144022463756,0.872755332101933,0.891665084317951,0.928446039226392,0.897152949190942
"EPHB6",0.965293293306108,1.0122629197409,0.918134913108634,1.01654931704638,0.928402767520511,0.939067260264418
"TRAF5",0.996052787305308,1.05201632190865,0.946032020648746,0.941693265562647,0.92839210305477,0.910214168573586
"DRG1",0.977592572029396,0.995313830655797,0.95041722780088,0.938604064838416,0.928388614752784,0.930903229425349
"UBL5",0.935733957848272,1.03081455012588,0.934331181937323,0.932611569625514,0.928328534505217,0.924749926373448
"CTNNBIP1",0.993382052053943,0.975996344302387,0.941111755441639,0.94789736367996,0.928325093708279,0.882454026469083
"TMBIM1",0.975634227070308,1.00754788805311,0.945407107832116,0.941657452891444,0.92831948478063,0.931532311603013
"TMBIM4",1.01228314649792,1.01440993754995,0.935994365968946,0.928205919972499,0.92831901426089,0.937839997438862
"LILRB4",1.00557860175391,1.02548937515487,0.984833604262988,0.875897021139448,0.928317673553829,1.08822167566726
"ZFP91",1.00975457961949,1.02082273209666,0.895524525347188,0.929269086173332,0.928252310231645,0.885890987616716
"RBM18",1.00320322197826,1.01449114984437,0.945522820092127,0.944096672675963,0.928236031893338,0.917802967670858
"ACBD4",0.947255127843933,0.978802591796173,0.984101525486849,1.01924241314967,0.92823136397977,0.963486154585113
